Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2025-02-09,0.013670822624836374,0.027851846,0.026088471108293133
2025-02-10,0.014991183557732353,0.0273713,0.02534907261244208
2025-02-11,0.014327675991679086,0.02658695,0.024818084799510455
2025-02-12,0.01273585817248688,0.026565453,0.02491648665907251
2025-02-13,0.009937367049488164,0.026072146,0.025131510731672378
2025-02-14,0.01085729344375421,0.026752558,0.024897755551744304
2025-02-15,0.013873626334029113,0.026246214,0.024401211707396682
2025-02-16,0.014084794617753063,0.025747746,0.023844319063383804
2025-02-17,0.012941333017575225,0.025833055,0.023867725178515705
2025-02-18,0.023651878900553612,0.025583277,0.02343512001607364
2025-02-19,0.025056530737017246,0.025291903,0.02301858201017491
2025-02-20,0.02691717019956009,0.02431995,0.022829239721748797
2025-02-21,0.02423454368213187,0.023664221,0.022992723147334873
2025-02-22,0.025080206339741958,0.024703832,0.02380632271021687
2025-02-23,0.02784057397271006,0.025454288,0.023337467101490476
2025-02-24,0.0496760974034781,0.025240645,0.022944895674353934
2025-02-25,0.05762122142549784,0.025824167,0.02794716299536764
2025-02-26,0.057286517641669095,0.030356532,0.028694556643659535
2025-02-27,0.0546000158651556,0.03175425,0.03206680726409216
2025-02-28,0.05498596823482026,0.033397928,0.03073842302260634
2025-03-01,0.0575349005725821,0.031383377,0.02957151208722255
2025-03-02,0.05721023158413479,0.0297841,0.029016159218289476
2025-03-03,0.04520797691103936,0.027446544,0.03947418750063915
2025-03-04,0.034124065174230375,0.040126853,0.047152275646216935
2025-03-05,0.04185775457881212,0.045566656,0.044662324159775876
2025-03-06,0.037936307989499415,0.043426078,0.04373976302064984
2025-03-07,0.03866107459970406,0.043047905,0.04146490357987466
2025-03-08,0.04138299983639269,0.04055199,0.04101046667937237
2025-03-09,0.04150330612621722,0.04137083,0.038958498552032914
2025-03-10,0.03246098624437428,0.040853165,0.04260145452103619
2025-03-11,0.02996579320377261,0.042754743,0.04122088419771168
2025-03-12,0.023930484626230784,0.03971794,0.042294877932342476
2025-03-13,0.030324286731181944,0.04050814,0.04014561056466796
2025-03-14,0.030158958469271586,0.03926761,0.03949016601876344
2025-03-15,0.02715170766972981,0.038801216,0.03891766163778144
2025-03-16,0.027094550788622867,0.039131824,0.03697223725716235
2025-03-17,0.027095855411331783,0.037412524,0.035874830940182165
2025-03-18,0.027003220883538407,0.035901345,0.03456661920339456
2025-03-19,0.02546850572566932,0.03581318,0.033449163347467545
